,Hospital,Tel_hospital,Body,Status,SentDate,Fecha,Dia,Mes,Hora,Messages,Direction,Appointment_msp,Appointment,Cancellation_msp,Cancelled,consult,Consult_Appoint,fail_HH_sms,Fail_HH,achieve_HH,Got_HH,Cupo,Full_turnos_obra_social,No_Relation,No_Correlation,has_error,Error_Interno,has_error_501,Error_501,falla_api_externo,Falla_Api_Externo,alta_dni,not_DNI,issue_name,Issue_Name,ask_kunan,Ask_Kunan,many_fallbacks_goto_hh,Many_Fallbacks_Goto_HH,From_anon,To_anon
5171,CityBell,whatsapp:+5492215137770,Quedaron guardados tus datos.,read,2022-02-16 13:07:28+00:00,2022-02-16,16,2,13,1,outbound-api,[],0,[],0,[],0,[],0,[],0,[],0,[],0,[],0,[],0,[],0,[],0,[],0,[],0,[],0,1725,2811
5172,CityBell,whatsapp:+5492215137770,Si,received,2022-02-16 13:07:27+00:00,2022-02-16,16,2,13,1,inbound,[],0,[],0,[],0,[],0,[],0,[],0,[],0,[],0,[],0,[],0,[],0,[],0,[],0,[],0,2892,1665
5173,CityBell,whatsapp:+5492215137770,"¡Muchas gracias! Tus datos son:  
  XXXXXXXXXXXXXXXXXXXXXXXX XXXXXXXXXXXXXXXXXXXXXXXXXXXXX   Obra social: IOMA OBLIG. 
    Plan: GENERAL 
▫️ Si querés confirmar escribí SI 
▫️ Si querés cancelar escribí NO 
▫️ Si querés cambiar un dato indicame cual",read,2022-02-16 13:07:19+00:00,2022-02-16,16,2,13,1,outbound-api,[],0,[],0,[],0,[],0,[],0,[],0,[],0,[],0,[],0,[],0,[],0,[],0,[],0,[],0,1725,2811
5174,CityBell,whatsapp:+5492215137770,XXXXXXXXXXX,received,2022-02-16 13:07:18+00:00,2022-02-16,16,2,13,1,inbound,[],0,[],0,[],0,[],0,[],0,[],0,[],0,[],0,[],0,[],0,[],0,[],0,[],0,[],0,2892,1665
5175,CityBell,whatsapp:+5492215137770,Para poder agendar tu turno necesito tu nombre y apellido.,read,2022-02-16 13:07:11+00:00,2022-02-16,16,2,13,1,outbound-api,[],0,[],0,[],0,[],0,[],0,[],0,[],0,[],0,[],0,[],0,[],0,['para poder agendar tu turno necesito tu nombre y apellido'],1,[],0,[],0,1725,2811
5176,CityBell,whatsapp:+5492215137770,Cambiar nombre,received,2022-02-16 13:07:11+00:00,2022-02-16,16,2,13,1,inbound,[],0,[],0,[],0,[],0,[],0,[],0,[],0,[],0,[],0,[],0,[],0,[],0,[],0,[],0,2892,1665
5177,CityBell,whatsapp:+5492215137770,"¡Muchas gracias! Tus datos son:  
  XXXXXXXXXXXXXXXXXXXXXXX XXXXXXXXXXXXXXXXXXXXXXXXXXXXX   Obra social: I.O.M.A. ( AF. OBLIGATORIOS ) 
    Plan: GENERAL 
▫️ Si querés confirmar escribí SI 
▫️ Si querés cancelar escribí NO 
▫️ Si querés cambiar un dato indicame cual",read,2022-02-16 13:06:53+00:00,2022-02-16,16,2,13,1,outbound-api,[],0,[],0,[],0,[],0,[],0,[],0,[],0,[],0,[],0,[],0,[],0,[],0,[],0,[],0,1725,2811
5178,CityBell,whatsapp:+5492215137770,XXXXXXXXXXXXX,received,2022-02-16 13:06:52+00:00,2022-02-16,16,2,13,1,inbound,[],0,[],0,[],0,[],0,[],0,[],0,[],0,[],0,[],0,[],0,[],0,[],0,[],0,[],0,2892,1665
5179,CityBell,whatsapp:+5492215137770,"Hola, soy el asistente virtual de Centro Medico de Diagnostico City Bell.  
   
Podés preguntarme información sobre Centro Medico de Diagnostico City Bell, o podés realizar alguna de estas acciones:
 ▪️ Sacar turno
 ▪️ Cancelar turno
 ▪️ Consultar mis turnos
 ▪️ Ayuda
 *Escribí la acción* que querés realizar.",read,2022-02-16 13:06:40+00:00,2022-02-16,16,2,13,1,outbound-api,[],0,[],0,[],0,[],0,[],0,[],0,[],0,[],0,[],0,[],0,[],0,[],0,[],0,[],0,1725,1906
5180,CityBell,whatsapp:+5492215137770,"Quedó cancelado tu turno de TRAUMATOLOGÍA                          420134 con Dr./Dra. CANCINOS, JORGE para el día 15/03/2022 a las 09:40 hrs.",read,2022-02-16 13:06:40+00:00,2022-02-16,16,2,13,1,outbound-api,[],0,['cancelado tu turno de'],1,[],0,[],0,[],0,[],0,[],0,[],0,[],0,[],0,[],0,[],0,[],0,[],0,1725,1906
5181,Salud Consultorios,whatsapp:+5493515266230,"*Escribe el número de la opción* que quieres elegir: 
 *1*- 10/03/2022 a las 17:20 hrs
 *2*- 10/03/2022 a las 18:00 hrs
 *3*- 10/03/2022 a las 18:40 hrs
 *4*- 10/03/2022 a las 20:00 hrs
 *5*- Mostrar más fechas
 *6*- Volver atrás",delivered,2022-02-16 13:06:38+00:00,2022-02-16,16,2,13,1,outbound-api,[],0,[],0,[],0,[],0,[],0,[],0,[],0,[],0,[],0,[],0,[],0,[],0,[],0,[],0,3464,153
5182,CityBell,whatsapp:+5492215137770,Si,received,2022-02-16 13:06:37+00:00,2022-02-16,16,2,13,1,inbound,[],0,[],0,[],0,[],0,[],0,[],0,[],0,[],0,[],0,[],0,[],0,[],0,[],0,[],0,1969,1665
5183,CityBell,whatsapp:+5492215137770,Ya te encontrás registrado.,read,2022-02-16 13:06:35+00:00,2022-02-16,16,2,13,1,outbound-api,[],0,[],0,[],0,[],0,[],0,[],0,[],0,[],0,[],0,[],0,[],0,[],0,[],0,[],0,1725,2811
5184,CityBell,whatsapp:+5492215137770,"Necesito tu número de teléfono, por favor. Con formato de código de país (549), característica y número. Por ejemplo: 5491234567890",read,2022-02-16 13:06:35+00:00,2022-02-16,16,2,13,1,outbound-api,[],0,[],0,[],0,[],0,[],0,[],0,[],0,[],0,[],0,[],0,[],0,[],0,[],0,[],0,1725,2811
5185,Salud Consultorios,whatsapp:+5493515266230,26,received,2022-02-16 13:06:35+00:00,2022-02-16,16,2,13,1,inbound,[],0,[],0,[],0,[],0,[],0,[],0,[],0,[],0,[],0,[],0,[],0,[],0,[],0,[],0,160,3360
5186,CityBell,whatsapp:+5492215137770,"¿Querés cancelar el turno de TRAUMATOLOGÍA                          420134 con Dr./Dra. CANCINOS, JORGE para el día 15/03/2022 a las 09:40 hrs? Escribí si o no.",read,2022-02-16 13:06:33+00:00,2022-02-16,16,2,13,1,outbound-api,[],0,[],0,[],0,[],0,[],0,[],0,[],0,[],0,[],0,[],0,[],0,[],0,[],0,[],0,1725,1906
5187,CityBell,whatsapp:+5492215137770,XXXXXXXX,received,2022-02-16 13:06:32+00:00,2022-02-16,16,2,13,1,inbound,[],0,[],0,[],0,[],0,[],0,[],0,[],0,[],0,[],0,[],0,[],0,[],0,[],0,[],0,2892,1665
5188,CityBell,whatsapp:+5492215137770,1,received,2022-02-16 13:06:32+00:00,2022-02-16,16,2,13,1,inbound,[],0,[],0,[],0,[],0,[],0,[],0,[],0,[],0,[],0,[],0,[],0,[],0,[],0,[],0,1969,1665
5189,CityBell,whatsapp:+5492215137770,"Necesito tu DNI, por favor.",read,2022-02-16 13:06:28+00:00,2022-02-16,16,2,13,1,outbound-api,[],0,[],0,[],0,[],0,[],0,[],0,[],0,[],0,[],0,[],0,[],0,[],0,[],0,[],0,1725,2811
5190,CityBell,whatsapp:+5492215137770,Sacar turno,received,2022-02-16 13:06:28+00:00,2022-02-16,16,2,13,1,inbound,[],0,[],0,[],0,[],0,[],0,[],0,[],0,[],0,[],0,[],0,[],0,[],0,[],0,[],0,2892,1665
5191,CityBell,whatsapp:+5492215137770,"*Escribe el número de la opción* que quieres elegir: 
 *1*- ● Turno: TRAUMATOLOGÍA                          420134 con Dr./Dra. CANCINOS, JORGE el día 15/03/2022 a las 09:40 hrs en Calle 474 N583 entre 14a y 14b City Bell, .",read,2022-02-16 13:06:27+00:00,2022-02-16,16,2,13,1,outbound-api,[],0,[],0,[],0,[],0,[],0,[],0,[],0,[],0,[],0,[],0,[],0,[],0,[],0,[],0,1725,1906
5192,CityBell,whatsapp:+5492215137770,XXXXXXXX,received,2022-02-16 13:06:23+00:00,2022-02-16,16,2,13,1,inbound,[],0,[],0,[],0,[],0,[],0,[],0,[],0,[],0,[],0,[],0,[],0,[],0,[],0,[],0,1969,1665
5193,CityBell,whatsapp:+5492215137770,"Necesito tu DNI, por favor.",read,2022-02-16 13:06:17+00:00,2022-02-16,16,2,13,1,outbound-api,[],0,[],0,[],0,[],0,[],0,[],0,[],0,[],0,[],0,[],0,[],0,[],0,[],0,[],0,1725,1906
5194,CityBell,whatsapp:+5492215137770,Cancelar turno,received,2022-02-16 13:06:16+00:00,2022-02-16,16,2,13,1,inbound,[],0,[],0,[],0,[],0,[],0,[],0,[],0,[],0,[],0,[],0,[],0,[],0,[],0,[],0,1969,1665
5195,CityBell,whatsapp:+5492215137770,"Hola, soy el asistente virtual de Centro Medico de Diagnostico City Bell.  
   
Podés preguntarme información sobre Centro Medico de Diagnostico City Bell, o podés realizar alguna de estas acciones:
 ▪️ Sacar turno
 ▪️ Cancelar turno
 ▪️ Consultar mis turnos
 ▪️ Ayuda
 *Escribí la acción* que querés realizar.",read,2022-02-16 13:06:09+00:00,2022-02-16,16,2,13,1,outbound-api,[],0,[],0,[],0,[],0,[],0,[],0,[],0,[],0,[],0,[],0,[],0,[],0,[],0,[],0,1725,1906
5196,CityBell,whatsapp:+5492215137770,"Quedó cancelado tu turno de TRAUMATOLOGÍA                          420134 con Dr./Dra. CANCINOS, JORGE para el día 08/03/2022 a las 09:00 hrs.",read,2022-02-16 13:06:08+00:00,2022-02-16,16,2,13,1,outbound-api,[],0,['cancelado tu turno de'],1,[],0,[],0,[],0,[],0,[],0,[],0,[],0,[],0,[],0,[],0,[],0,[],0,1725,1906
5197,CityBell,whatsapp:+5492215137770,Si,received,2022-02-16 13:06:07+00:00,2022-02-16,16,2,13,1,inbound,[],0,[],0,[],0,[],0,[],0,[],0,[],0,[],0,[],0,[],0,[],0,[],0,[],0,[],0,1969,1665
5198,CityBell,whatsapp:+5492215137770,"¿Querés cancelar el turno de TRAUMATOLOGÍA                          420134 con Dr./Dra. CANCINOS, JORGE para el día 08/03/2022 a las 09:00 hrs? Escribí si o no.",read,2022-02-16 13:06:01+00:00,2022-02-16,16,2,13,1,outbound-api,[],0,[],0,[],0,[],0,[],0,[],0,[],0,[],0,[],0,[],0,[],0,[],0,[],0,[],0,1725,1906
5199,CityBell,whatsapp:+5492215137770,2,received,2022-02-16 13:06:01+00:00,2022-02-16,16,2,13,1,inbound,[],0,[],0,[],0,[],0,[],0,[],0,[],0,[],0,[],0,[],0,[],0,[],0,[],0,[],0,1969,1665
5200,Salud Consultorios,whatsapp:+5493515266230,"*Escribe el número de la opción* que quieres elegir: 
 *26*- Dr./Dra. GARCIA, CECILIA INES
 *38*- Dr./Dra. PEDROTTI, MARIELA CECILIA
 *55*- Dr./Dra. TORTOLO, GABRIELA
 *56*- Dr./Dra. TOSI, LORENA DEL VALLE
 *0*- Volver atrás",delivered,2022-02-16 13:05:53+00:00,2022-02-16,16,2,13,1,outbound-api,[],0,[],0,[],0,[],0,[],0,[],0,[],0,[],0,[],0,[],0,[],0,[],0,[],0,[],0,3464,153
5201,CityBell,whatsapp:+5492215137770,"*Escribe el número de la opción* que quieres elegir: 
 *1*- ● Turno: TRAUMATOLOGÍA                          420134 con Dr./Dra. CANCINOS, JORGE el día 15/03/2022 a las 09:40 hrs en Calle 474 N583 entre 14a y 14b City Bell, .
 *2*- ● Turno: TRAUMATOLOGÍA                          420134 con Dr./Dra. CANCINOS, JORGE el día 08/03/2022 a las 09:00 hrs en Calle 474 N583 entre 14a y 14b City Bell, .",read,2022-02-16 13:05:52+00:00,2022-02-16,16,2,13,1,outbound-api,[],0,[],0,[],0,[],0,[],0,[],0,[],0,[],0,[],0,[],0,[],0,[],0,[],0,[],0,1725,1906
5202,Salud Consultorios,whatsapp:+5493515266230,126,received,2022-02-16 13:05:52+00:00,2022-02-16,16,2,13,1,inbound,[],0,[],0,[],0,[],0,[],0,[],0,[],0,[],0,[],0,[],0,[],0,[],0,[],0,[],0,160,3360
5203,CityBell,whatsapp:+5492215137770,1 y 2,received,2022-02-16 13:05:51+00:00,2022-02-16,16,2,13,1,inbound,[],0,[],0,[],0,[],0,[],0,[],0,[],0,[],0,[],0,[],0,[],0,[],0,[],0,[],0,1969,1665
5204,CityBell,whatsapp:+5492215137770,"*Escribe el número de la opción* que quieres elegir: 
 *1*- 17/03/2022 a las 14:00 hrs
 *2*- 17/03/2022 a las 14:45 hrs
 *3*- 17/03/2022 a las 15:30 hrs
 *4*- Mostrar más fechas
 *5*- Volver atrás",read,2022-02-16 13:05:45+00:00,2022-02-16,16,2,13,1,outbound-api,[],0,[],0,[],0,[],0,[],0,[],0,[],0,[],0,[],0,[],0,[],0,[],0,[],0,[],0,1725,1409
5205,CityBell,whatsapp:+5492215137770,"Hola, soy el asistente virtual de Centro Medico de Diagnostico City Bell.  
   
Podés preguntarme información sobre Centro Medico de Diagnostico City Bell, o podés realizar alguna de estas acciones:
 ▪️ Sacar turno
 ▪️ Cancelar turno
 ▪️ Consultar mis turnos
 ▪️ Ayuda
 *Escribí la acción* que querés realizar.",read,2022-02-16 13:05:44+00:00,2022-02-16,16,2,13,1,outbound-api,[],0,[],0,[],0,[],0,[],0,[],0,[],0,[],0,[],0,[],0,[],0,[],0,[],0,[],0,1725,2811
5206,CityBell,whatsapp:+5492215137770,2423,received,2022-02-16 13:05:44+00:00,2022-02-16,16,2,13,1,inbound,[],0,[],0,[],0,[],0,[],0,[],0,[],0,[],0,[],0,[],0,[],0,[],0,[],0,[],0,1465,1665
5207,CityBell,whatsapp:+5492215137770,No encontré ningún turno asociado a la cuenta de XXXXXXXXXXXX,read,2022-02-16 13:05:44+00:00,2022-02-16,16,2,13,1,outbound-api,[],0,[],0,[],0,[],0,[],0,[],0,[],0,[],0,[],0,[],0,[],0,[],0,[],0,[],0,1725,2811
5208,CityBell,whatsapp:+5492215137770,Estoy buscando tus turnos...,read,2022-02-16 13:05:43+00:00,2022-02-16,16,2,13,1,outbound-api,[],0,[],0,['estoy buscando tus turnos'],1,[],0,[],0,[],0,[],0,[],0,[],0,[],0,[],0,[],0,[],0,[],0,1725,2811
5209,CityBell,whatsapp:+5492215137770,XXXXXXXX,received,2022-02-16 13:05:41+00:00,2022-02-16,16,2,13,1,inbound,[],0,[],0,[],0,[],0,[],0,[],0,[],0,[],0,[],0,[],0,[],0,[],0,[],0,[],0,2892,1665
5210,CityBell,whatsapp:+5492215137770,"Necesito tu DNI, por favor.",read,2022-02-16 13:05:31+00:00,2022-02-16,16,2,13,1,outbound-api,[],0,[],0,[],0,[],0,[],0,[],0,[],0,[],0,[],0,[],0,[],0,[],0,[],0,[],0,1725,2811
5211,CityBell,whatsapp:+5492215137770,XXXXXXXX,received,2022-02-16 13:05:31+00:00,2022-02-16,16,2,13,1,inbound,[],0,[],0,[],0,[],0,[],0,[],0,[],0,[],0,[],0,[],0,[],0,[],0,[],0,[],0,2892,1665
5212,Salud Consultorios,whatsapp:+5493515266230,"*Escribe el número de la opción* que quieres elegir: 
 *125*- CARDIOLOGIA
 *126*- CLINICA MEDICA
 *127*- DERMATOLOGIA
 *128*- DIABETOLOGIA
 *130*- ENDOCRINOLOGIA
 *132*- FLEBOLOGIA
 *134*- GASTROENTEROLOGIA
 *135*- GINECOLOGIA
 *136*- INFECTOLOGIA
 *138*- NEUMONOLOGIA
 *139*- NEUROLOGIA
 *142*- OFTALMOLOGIA
 *143*- OTORRINOLARINGOLOGIA
 *144*- PEDIATRIA
 *146*- PSIQUIATRIA
 *147*- REUMATOLOGIA
 *149*- TRAUMATOLOGIA
 *150*- UROLOGIA
 *200*- PRACTICAS MEDICAS
 *201*- LABORATORIO
 *202*- DIAGNOSTICO POR IMAGENES
 *203*- FONOAUDIOLOGIA
 *204*- PSICOLOGIA
 *205*- FISIOTERAPIA
 *206*- ALERGIA
 *207*- EMMAC UAR APTO DEPORTIVO
 *0*- Empezar de nuevo.",delivered,2022-02-16 13:05:23+00:00,2022-02-16,16,2,13,1,outbound-api,[],0,[],0,[],0,[],0,[],0,[],0,[],0,[],0,[],0,[],0,[],0,[],0,[],0,[],0,3464,153
5213,Salud Consultorios,whatsapp:+5493515266230,Quedaron guardados tus datos.,delivered,2022-02-16 13:05:23+00:00,2022-02-16,16,2,13,1,outbound-api,[],0,[],0,[],0,[],0,[],0,[],0,[],0,[],0,[],0,[],0,[],0,[],0,[],0,[],0,3464,153
5214,Salud Consultorios,whatsapp:+5493515266230,Si,received,2022-02-16 13:05:22+00:00,2022-02-16,16,2,13,1,inbound,[],0,[],0,[],0,[],0,[],0,[],0,[],0,[],0,[],0,[],0,[],0,[],0,[],0,[],0,160,3360
5215,CityBell,whatsapp:+5492215137770,"*Escribe el número de la opción* que quieres elegir: 
 *1*- ● Turno: TRAUMATOLOGÍA                          420134 con Dr./Dra. CANCINOS, JORGE el día 15/03/2022 a las 09:40 hrs en Calle 474 N583 entre 14a y 14b City Bell, .
 *2*- ● Turno: TRAUMATOLOGÍA                          420134 con Dr./Dra. CANCINOS, JORGE el día 08/03/2022 a las 09:00 hrs en Calle 474 N583 entre 14a y 14b City Bell, .",read,2022-02-16 13:05:20+00:00,2022-02-16,16,2,13,1,outbound-api,[],0,[],0,[],0,[],0,[],0,[],0,[],0,[],0,[],0,[],0,[],0,[],0,[],0,[],0,1725,1906
5216,CityBell,whatsapp:+5492215137770,XXXXXXXX,received,2022-02-16 13:05:17+00:00,2022-02-16,16,2,13,1,inbound,[],0,[],0,[],0,[],0,[],0,[],0,[],0,[],0,[],0,[],0,[],0,[],0,[],0,[],0,1969,1665
5217,Salud Consultorios,whatsapp:+5493515266230,"¡Muchas gracias! Tus datos son:  
  XXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXX XXXXXXXXXXXXXXXXXXXXXXXXXXX   Obra social: PARQUE SALUD 
    Plan: 1000 
▫️ Si querés confirmar escribí SI 
▫️ Si querés cancelar escribí NO 
▫️ Si querés cambiar un dato indicame cual",delivered,2022-02-16 13:05:13+00:00,2022-02-16,16,2,13,1,outbound-api,[],0,[],0,[],0,[],0,[],0,[],0,[],0,[],0,[],0,[],0,[],0,[],0,[],0,[],0,3464,153
5218,Salud Consultorios,whatsapp:+5493515266230,71,received,2022-02-16 13:05:13+00:00,2022-02-16,16,2,13,1,inbound,[],0,[],0,[],0,[],0,[],0,[],0,[],0,[],0,[],0,[],0,[],0,[],0,[],0,[],0,160,3360
5219,CityBell,whatsapp:+5492215137770,"Hola, soy el asistente virtual de Centro Medico de Diagnostico City Bell.  
   
Podés preguntarme información sobre Centro Medico de Diagnostico City Bell, o podés realizar alguna de estas acciones:
 ▪️ Sacar turno
 ▪️ Cancelar turno
 ▪️ Consultar mis turnos
 ▪️ Ayuda
 *Escribí la acción* que querés realizar.",read,2022-02-16 13:05:12+00:00,2022-02-16,16,2,13,1,outbound-api,[],0,[],0,[],0,[],0,[],0,[],0,[],0,[],0,[],0,[],0,[],0,[],0,[],0,[],0,1725,2811
5220,CityBell,whatsapp:+5492215137770,No encontré ningún turno asociado a la cuenta de XXXXXXXXXXXX,read,2022-02-16 13:05:12+00:00,2022-02-16,16,2,13,1,outbound-api,[],0,[],0,[],0,[],0,[],0,[],0,[],0,[],0,[],0,[],0,[],0,[],0,[],0,[],0,1725,2811
5221,CityBell,whatsapp:+5492215137770,Estoy buscando tus turnos...,read,2022-02-16 13:05:11+00:00,2022-02-16,16,2,13,1,outbound-api,[],0,[],0,['estoy buscando tus turnos'],1,[],0,[],0,[],0,[],0,[],0,[],0,[],0,[],0,[],0,[],0,[],0,1725,2811
5222,CityBell,whatsapp:+5492215137770,XXXXXXXX,received,2022-02-16 13:05:08+00:00,2022-02-16,16,2,13,1,inbound,[],0,[],0,[],0,[],0,[],0,[],0,[],0,[],0,[],0,[],0,[],0,[],0,[],0,[],0,2892,1665
5223,CityBell,whatsapp:+5492215137770,"Necesito tu DNI, por favor.",read,2022-02-16 13:05:03+00:00,2022-02-16,16,2,13,1,outbound-api,[],0,[],0,[],0,[],0,[],0,[],0,[],0,[],0,[],0,[],0,[],0,[],0,[],0,[],0,1725,2811
5224,CityBell,whatsapp:+5492215137770,Consultar mis turnos,received,2022-02-16 13:05:02+00:00,2022-02-16,16,2,13,1,inbound,[],0,[],0,[],0,[],0,[],0,[],0,[],0,[],0,[],0,[],0,[],0,[],0,[],0,[],0,2892,1665
5225,Salud Consultorios,whatsapp:+5493515266230,"*Escribe el número de la opción* que quieres elegir: 
 *66*- 200
 *67*- 400
 *68*- 600
 *69*- 700
 *70*- 800
 *71*- 1000
 *72*- CLASSIC
 *73*- PREMIUM
 *302*- 680 C
 *432*- 2100
 *433*- 3100
 *434*- 4100
 *435*- 5100",delivered,2022-02-16 13:05:02+00:00,2022-02-16,16,2,13,1,outbound-api,[],0,[],0,[],0,[],0,[],0,[],0,[],0,[],0,[],0,[],0,[],0,[],0,[],0,[],0,3464,153
5226,Salud Consultorios,whatsapp:+5493515266230,8125,received,2022-02-16 13:04:59+00:00,2022-02-16,16,2,13,1,inbound,[],0,[],0,[],0,[],0,[],0,[],0,[],0,[],0,[],0,[],0,[],0,[],0,[],0,[],0,160,3360
5227,CityBell,whatsapp:+5492215137770,"Necesito tu DNI, por favor.",read,2022-02-16 13:04:57+00:00,2022-02-16,16,2,13,1,outbound-api,[],0,[],0,[],0,[],0,[],0,[],0,[],0,[],0,[],0,[],0,[],0,[],0,[],0,[],0,1725,1906
5228,CityBell,whatsapp:+5492215137770,Cancelar turno,received,2022-02-16 13:04:57+00:00,2022-02-16,16,2,13,1,inbound,[],0,[],0,[],0,[],0,[],0,[],0,[],0,[],0,[],0,[],0,[],0,[],0,[],0,[],0,1969,1665
5229,Salud Consultorios,whatsapp:+5493515266230,"*Escribe el número de la opción* que quieres elegir: 
 *8109*- SPF
 *8138*- SWISS MEDICAL
 *8159*- TAXI VCP
 *8097*- UNIMED
 *8089*- UNION PERSONAL",delivered,2022-02-16 13:04:37+00:00,2022-02-16,16,2,13,1,outbound-api,[],0,[],0,[],0,[],0,[],0,[],0,[],0,[],0,[],0,[],0,[],0,[],0,[],0,[],0,3464,153
5230,Salud Consultorios,whatsapp:+5493515266230,"*Escribe el número de la opción* que quieres elegir: 
 *8163*- AMD
 *8151*- AMICOS
 *8081*- AMTTAC
 *8076*- AMUR
 *8153*- APEX
 *8087*- APM
 *8133*- APM
 *8075*- APROSS
 *8160*- ART FED PAT
 *8168*- ART LA SEGUNDA
 *8128*- ART PREVENCION
 *8141*- ASSPE
 *8152*- ASSPE
 *8080*- AVALIAN
 *8078*- BRAMED
 *8079*- CAJA ABOGADOS
 *8082*- CAJA NOTARIAL
 *8147*- COSEME
 *8098*- CPCE
 *8100*- DASPU
 *8150*- DASUTEN
 *8113*- FEDERADA SALUD
 *8101*- GALENO
 *8102*- GEA SA
 *8069*- IOSE
 *8106*- JERARQUICOS SALUD
 *8161*- LA SEGUNDA ML
 *8149*- MEDICAL SALUD
 *8164*- MEDICINA LABORAL
 *8083*- MEDICUS
 *8112*- MEDIFE
 *8084*- MET
 *8114*- NOBIS
 *8115*- O.S.C.C.P.T.A.C
 *8118*- OMINT
 *8092*- OSADEF
 *8085*- OSCCPTAC
 *8158*- OSCE
 *8144*- OSCEARA
 *8103*- OSCEP
 *8134*- OSCEP
 *8119*- OSDEPYM
 *8171*- OSEIV
 *8131*- OSFATLYF
 *8110*- OSFE
 *8086*- OSITAC
 *8162*- OSMATA
 *8143*- OSMISS
 *8073*- OSPACA
 *8108*- OSPAV
 *8095*- OSPE
 *8139*- OSPEC
 *8093*- OSPECON
 *8120*- OSPECOR
 *8107*- OSPEDYC
 *8117*- OSPEJTAP
 *8121*- OSPERHYRA
 *8122*- OSPES
 *8116*- OSPF
 *8090*- OSPIA
 *8145*- OSPIT
 *8132*- OSPLYF
 *8104*- OSPOCE
 *8094*- OSPTV
 *8156*- OSSACRA
 *8142*- OSSDEB
 *8091*- OSSEG
 *8123*- OSSOELSAC
 *8111*- OSSSB
 *8124*- OSSURRBAC
 *8125*- PARQUE SALUD
 *8127*- PARTICULAR
 *8129*- PREVENCION SALUD
 *8130*- PROTECCION MEDICA
 *8099*- PreSALUD
 *8170*- RECETAS
 *8169*- REINTEGRO
 *8146*- SADAIC
 *8148*- SANITAS SALUD
 *8088*- SERVIRED
 *8135*- SIPSSA OSIM
 *8136*- SIPSSA OSPOCE
 *8137*- SIPSSA PREPAGO
 *8154*- SIPSSA SAN.ALLE",delivered,2022-02-16 13:04:37+00:00,2022-02-16,16,2,13,1,outbound-api,[],0,[],0,[],0,[],0,[],0,[],0,[],0,[],0,[],0,[],0,[],0,[],0,[],0,[],0,3464,153
5231,Salud Consultorios,whatsapp:+5493515266230,Obra social,received,2022-02-16 13:04:36+00:00,2022-02-16,16,2,13,1,inbound,[],0,[],0,[],0,[],0,[],0,[],0,[],0,[],0,[],0,[],0,[],0,[],0,[],0,[],0,160,3360
5232,Salud Consultorios,whatsapp:+5493515266230,"¡Muchas gracias! Tus datos son:  
  XXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXX XXXXXXXXXXXXXXXXXXXXXXXXXXX   Obra social: PARTICULAR 
    Plan: UNICO 
▫️ Si querés confirmar escribí SI 
▫️ Si querés cancelar escribí NO 
▫️ Si querés cambiar un dato indicame cual",delivered,2022-02-16 13:04:26+00:00,2022-02-16,16,2,13,1,outbound-api,[],0,[],0,[],0,[],0,[],0,[],0,[],0,[],0,[],0,[],0,[],0,[],0,[],0,[],0,3464,153
5233,Salud Consultorios,whatsapp:+5493515266230,XXXXXXXXXX,received,2022-02-16 13:04:25+00:00,2022-02-16,16,2,13,1,inbound,[],0,[],0,[],0,[],0,[],0,[],0,[],0,[],0,[],0,[],0,[],0,[],0,[],0,[],0,160,3360
5234,Salud Consultorios,whatsapp:+5493515266230,"Necesito tu número de teléfono, por favor. Con formato de código de país (549), característica y número. Por ejemplo: 5491234567890",delivered,2022-02-16 13:04:18+00:00,2022-02-16,16,2,13,1,outbound-api,[],0,[],0,[],0,[],0,[],0,[],0,[],0,[],0,[],0,[],0,[],0,[],0,[],0,[],0,3464,153
5235,Salud Consultorios,whatsapp:+5493515266230,Ya te encontrás registrado.,delivered,2022-02-16 13:04:18+00:00,2022-02-16,16,2,13,1,outbound-api,[],0,[],0,[],0,[],0,[],0,[],0,[],0,[],0,[],0,[],0,[],0,[],0,[],0,[],0,3464,153
5236,Salud Consultorios,whatsapp:+5493515266230,XXXXXXXX,received,2022-02-16 13:04:14+00:00,2022-02-16,16,2,13,1,inbound,[],0,[],0,[],0,[],0,[],0,[],0,[],0,[],0,[],0,[],0,[],0,[],0,[],0,[],0,160,3360
5237,Salud Consultorios,whatsapp:+5493515266230,"Necesito tu DNI, por favor.",delivered,2022-02-16 13:04:10+00:00,2022-02-16,16,2,13,1,outbound-api,[],0,[],0,[],0,[],0,[],0,[],0,[],0,[],0,[],0,[],0,[],0,[],0,[],0,[],0,3464,153
5238,Salud Consultorios,whatsapp:+5493515266230,Sacar turno,received,2022-02-16 13:04:09+00:00,2022-02-16,16,2,13,1,inbound,[],0,[],0,[],0,[],0,[],0,[],0,[],0,[],0,[],0,[],0,[],0,[],0,[],0,[],0,160,3360
